,amount,user_id_mapping,user_seg,user_subseg
26403,2,26403,normal,lazy
25855,2,25855,normal,lazy
55469,2,55469,normal,lazy
63319,2,63319,normal,lazy
30441,2,30441,normal,lazy
68670,2,68670,normal,lazy
33983,2,33983,normal,lazy
75907,2,75907,normal,lazy
16090,2,16090,normal,lazy
43776,2,43776,normal,lazy
46901,2,46901,normal,lazy
75840,2,75840,normal,lazy
71615,2,71615,normal,lazy
40609,2,40609,normal,lazy
55124,2,55124,normal,lazy
73267,2,73267,normal,lazy
46853,2,46853,normal,lazy
13477,2,13477,normal,lazy
15993,2,15993,normal,lazy
26470,2,26470,normal,lazy
48278,2,48278,normal,lazy
31781,2,31781,normal,lazy
58767,2,58767,normal,lazy
6008,2,6008,normal,lazy
24135,2,24135,normal,lazy
65381,2,65381,normal,lazy
39515,2,39515,normal,lazy
44987,2,44987,normal,lazy
27090,2,27090,normal,lazy
8057,2,8057,normal,lazy
38718,2,38718,normal,lazy
40483,2,40483,normal,lazy
6506,2,6506,normal,lazy
31987,2,31987,normal,lazy
28519,2,28519,normal,lazy
23760,2,23760,normal,lazy
29871,2,29871,normal,lazy
54926,2,54926,normal,lazy
20654,2,20654,normal,lazy
2357,2,2357,normal,lazy
58290,2,58290,normal,lazy
5164,2,5164,normal,lazy
48620,2,48620,normal,lazy
24068,2,24068,normal,lazy
59367,2,59367,normal,lazy
50366,2,50366,normal,lazy
48177,2,48177,normal,lazy
66935,2,66935,normal,lazy
54811,2,54811,normal,lazy
54769,2,54769,normal,lazy
52204,2,52204,normal,lazy
79926,2,79926,normal,lazy
45469,2,45469,normal,lazy
46827,2,46827,normal,lazy
22253,2,22253,normal,lazy
64052,2,64052,normal,lazy
71661,2,71661,normal,lazy
69359,2,69359,normal,lazy
39303,2,39303,normal,lazy
15166,2,15166,normal,lazy
60618,2,60618,normal,lazy
12429,2,12429,normal,lazy
21359,2,21359,normal,lazy
51145,2,51145,normal,lazy
74566,2,74566,normal,lazy
47292,2,47292,normal,lazy
2338,2,2338,normal,lazy
70735,2,70735,normal,lazy
41211,2,41211,normal,lazy
45403,2,45403,normal,lazy
17273,2,17273,normal,lazy
58049,2,58049,normal,lazy
10452,2,10452,normal,lazy
47090,2,47090,normal,lazy
61551,2,61551,normal,lazy
59255,2,59255,normal,lazy
33771,2,33771,normal,lazy
34617,2,34617,normal,lazy
45380,2,45380,normal,lazy
42747,2,42747,normal,lazy
56561,2,56561,normal,lazy
9436,2,9436,normal,lazy
69354,2,69354,normal,lazy
72771,2,72771,normal,lazy
69950,2,69950,normal,lazy
56333,2,56333,normal,lazy
36499,2,36499,normal,lazy
949,2,949,normal,lazy
15484,2,15484,normal,lazy
68941,2,68941,normal,lazy
26432,2,26432,normal,lazy
70549,2,70549,normal,lazy
64287,2,64287,normal,lazy
5723,2,5723,normal,lazy
56216,2,56216,normal,lazy
76350,2,76350,normal,lazy
57979,2,57979,normal,lazy
25666,2,25666,normal,lazy
71304,2,71304,normal,lazy
39981,2,39981,normal,lazy
37236,2,37236,normal,lazy
35374,2,35374,normal,lazy
28708,2,28708,normal,lazy
57117,2,57117,normal,lazy
17830,2,17830,normal,lazy
73911,2,73911,normal,lazy
7834,2,7834,normal,lazy
72858,2,72858,normal,lazy
45002,2,45002,normal,lazy
69948,2,69948,normal,lazy
11138,2,11138,normal,lazy
45488,2,45488,normal,lazy
61368,2,61368,normal,lazy
47937,2,47937,normal,lazy
9377,2,9377,normal,lazy
2571,2,2571,normal,lazy
77429,2,77429,normal,lazy
4683,2,4683,normal,lazy
8540,2,8540,normal,lazy
48359,2,48359,normal,lazy
74077,2,74077,normal,lazy
60453,2,60453,normal,lazy
5120,2,5120,normal,lazy
75702,2,75702,normal,lazy
47047,2,47047,normal,lazy
14189,2,14189,normal,lazy
65369,2,65369,normal,lazy
42928,2,42928,normal,lazy
106,2,106,normal,lazy
43388,2,43388,normal,lazy
44764,2,44764,normal,lazy
49176,2,49176,normal,lazy
41717,2,41717,normal,lazy
31830,2,31830,normal,lazy
49182,2,49182,normal,lazy
59965,2,59965,normal,lazy
28913,2,28913,normal,lazy
52933,2,52933,normal,lazy
57778,2,57778,normal,lazy
29358,2,29358,normal,lazy
28072,2,28072,normal,lazy
46192,2,46192,normal,lazy
26985,2,26985,normal,lazy
40830,2,40830,normal,lazy
48720,2,48720,normal,lazy
62717,2,62717,normal,lazy
73067,2,73067,normal,lazy
10350,2,10350,normal,lazy
36115,2,36115,normal,lazy
66917,2,66917,normal,lazy
28454,2,28454,normal,lazy
36922,2,36922,normal,lazy
9185,2,9185,normal,lazy
77773,2,77773,normal,lazy
31389,2,31389,normal,lazy
25624,2,25624,normal,lazy
31937,2,31937,normal,lazy
33450,2,33450,normal,lazy
46912,2,46912,normal,lazy
60136,2,60136,normal,lazy
21677,2,21677,normal,lazy
77892,2,77892,normal,lazy
14703,2,14703,normal,lazy
44333,2,44333,normal,lazy
55208,2,55208,normal,lazy
69242,2,69242,normal,lazy
33875,2,33875,normal,lazy
15614,2,15614,normal,lazy
56382,2,56382,normal,lazy
77553,2,77553,normal,lazy
2869,2,2869,normal,lazy
38344,2,38344,normal,lazy
24423,2,24423,normal,lazy
19629,2,19629,normal,lazy
23527,2,23527,normal,lazy
72296,2,72296,normal,lazy
21914,2,21914,normal,lazy
938,2,938,normal,lazy
15756,2,15756,normal,lazy
1806,2,1806,normal,lazy
17640,2,17640,normal,lazy
13262,2,13262,normal,lazy
43282,2,43282,normal,lazy
57702,2,57702,normal,lazy
31918,2,31918,normal,lazy
19232,2,19232,normal,lazy
75443,2,75443,normal,lazy
7850,2,7850,normal,lazy
36599,2,36599,normal,lazy
80243,2,80243,normal,lazy
32458,2,32458,normal,lazy
34299,2,34299,normal,lazy
11177,2,11177,normal,lazy
79799,2,79799,normal,lazy
58663,2,58663,normal,lazy
78513,2,78513,normal,lazy
2537,2,2537,normal,lazy
30599,2,30599,normal,lazy
70536,2,70536,normal,lazy
50872,2,50872,normal,lazy
5692,2,5692,normal,lazy
24930,2,24930,normal,lazy
59014,2,59014,normal,lazy
33910,2,33910,normal,lazy
49061,2,49061,normal,lazy
56885,2,56885,normal,lazy
26384,2,26384,normal,lazy
40375,2,40375,normal,lazy
64675,2,64675,normal,lazy
74362,2,74362,normal,lazy
50307,2,50307,normal,lazy
40194,2,40194,normal,lazy
11363,2,11363,normal,lazy
48127,2,48127,normal,lazy
34330,2,34330,normal,lazy
23510,2,23510,normal,lazy
13337,2,13337,normal,lazy
27068,2,27068,normal,lazy
21012,2,21012,normal,lazy
69130,2,69130,normal,lazy
36117,2,36117,normal,lazy
44510,2,44510,normal,lazy
72602,2,72602,normal,lazy
76966,2,76966,normal,lazy
52634,2,52634,normal,lazy
15234,2,15234,normal,lazy
81325,2,81325,normal,lazy
9693,2,9693,normal,lazy
38850,2,38850,normal,lazy
33114,2,33114,normal,lazy
22353,2,22353,normal,lazy
36227,2,36227,normal,lazy
69309,2,69309,normal,lazy
62334,2,62334,normal,lazy
71546,2,71546,normal,lazy
602,2,602,normal,lazy
55770,2,55770,normal,lazy
24031,2,24031,normal,lazy
51367,2,51367,normal,lazy
73035,2,73035,normal,lazy
48588,2,48588,normal,lazy
67588,2,67588,normal,lazy
10018,2,10018,normal,lazy
36980,2,36980,normal,lazy
38085,2,38085,normal,lazy
38779,2,38779,normal,lazy
10061,2,10061,normal,lazy
34483,2,34483,normal,lazy
4974,2,4974,normal,lazy
51717,2,51717,normal,lazy
18022,2,18022,normal,lazy
23962,2,23962,normal,lazy
17649,2,17649,normal,lazy
56670,2,56670,normal,lazy
33807,2,33807,normal,lazy
9472,2,9472,normal,lazy
4895,2,4895,normal,lazy
56033,2,56033,normal,lazy
7824,2,7824,normal,lazy
45663,2,45663,normal,lazy
54778,2,54778,normal,lazy
81238,2,81238,normal,lazy
61468,2,61468,normal,lazy
17017,2,17017,normal,lazy
74805,2,74805,normal,lazy
6214,2,6214,normal,lazy
28111,2,28111,normal,lazy
68023,2,68023,normal,lazy
1311,2,1311,normal,lazy
24658,2,24658,normal,lazy
42687,2,42687,normal,lazy
65742,2,65742,normal,lazy
25339,2,25339,normal,lazy
64016,2,64016,normal,lazy
65556,2,65556,normal,lazy
63870,2,63870,normal,lazy
80729,2,80729,normal,lazy
10490,2,10490,normal,lazy
34987,2,34987,normal,lazy
10226,2,10226,normal,lazy
2054,2,2054,normal,lazy
54897,2,54897,normal,lazy
37948,2,37948,normal,lazy
11970,2,11970,normal,lazy
22554,2,22554,normal,lazy
80335,2,80335,normal,lazy
74532,2,74532,normal,lazy
30108,2,30108,normal,lazy
75165,2,75165,normal,lazy
75311,2,75311,normal,lazy
27075,2,27075,normal,lazy
29412,2,29412,normal,lazy
77486,2,77486,normal,lazy
7690,2,7690,normal,lazy
27536,2,27536,normal,lazy
39416,2,39416,normal,lazy
61545,2,61545,normal,lazy
54377,2,54377,normal,lazy
14389,2,14389,normal,lazy
57410,2,57410,normal,lazy
71350,2,71350,normal,lazy
74300,2,74300,normal,lazy
70161,2,70161,normal,lazy
74072,2,74072,normal,lazy
19178,2,19178,normal,lazy
35047,2,35047,normal,lazy
28764,2,28764,normal,lazy
83124,2,83124,normal,lazy
40367,2,40367,normal,lazy
2753,2,2753,normal,lazy
59602,2,59602,normal,lazy
75308,2,75308,normal,lazy
77724,2,77724,normal,lazy
46804,2,46804,normal,lazy
34607,2,34607,normal,lazy
53376,2,53376,normal,lazy
43257,2,43257,normal,lazy
38673,2,38673,normal,lazy
12347,2,12347,normal,lazy
61083,2,61083,normal,lazy
17039,2,17039,normal,lazy
67524,2,67524,normal,lazy
76091,2,76091,normal,lazy
70329,2,70329,normal,lazy
10122,2,10122,normal,lazy
74325,2,74325,normal,lazy
56794,2,56794,normal,lazy
79270,2,79270,normal,lazy
39792,2,39792,normal,lazy
24267,2,24267,normal,lazy
23015,2,23015,normal,lazy
24933,2,24933,normal,lazy
25109,2,25109,normal,lazy
42831,2,42831,normal,lazy
41361,2,41361,normal,lazy
53143,2,53143,normal,lazy
47201,2,47201,normal,lazy
1989,2,1989,normal,lazy
58112,2,58112,normal,lazy
45545,2,45545,normal,lazy
74701,2,74701,normal,lazy
594,2,594,normal,lazy
66227,2,66227,normal,lazy
46584,2,46584,normal,lazy
50040,2,50040,normal,lazy
83000,2,83000,normal,lazy
4185,2,4185,normal,lazy
36811,2,36811,normal,lazy
25608,2,25608,normal,lazy
33738,2,33738,normal,lazy
36070,2,36070,normal,lazy
47552,2,47552,normal,lazy
52487,2,52487,normal,lazy
33660,2,33660,normal,lazy
20626,2,20626,normal,lazy
68472,2,68472,normal,lazy
1636,2,1636,normal,lazy
20101,2,20101,normal,lazy
16889,2,16889,normal,lazy
50336,2,50336,normal,lazy
16070,2,16070,normal,lazy
26924,2,26924,normal,lazy
57735,2,57735,normal,lazy
10567,2,10567,normal,lazy
54950,2,54950,normal,lazy
22792,2,22792,normal,lazy
28596,2,28596,normal,lazy
18952,2,18952,normal,lazy
5982,2,5982,normal,lazy
14396,2,14396,normal,lazy
56815,2,56815,normal,lazy
42661,2,42661,normal,lazy
78643,2,78643,normal,lazy
21978,2,21978,normal,lazy
63916,2,63916,normal,lazy
6306,2,6306,normal,lazy
34015,2,34015,normal,lazy
47216,2,47216,normal,lazy
579,2,579,normal,lazy
14279,2,14279,normal,lazy
21332,2,21332,normal,lazy
61285,2,61285,normal,lazy
25678,2,25678,normal,lazy
33590,2,33590,normal,lazy
26889,2,26889,normal,lazy
76386,2,76386,normal,lazy
24629,2,24629,normal,lazy
62544,2,62544,normal,lazy
68396,2,68396,normal,lazy
40156,2,40156,normal,lazy
21850,2,21850,normal,lazy
45986,2,45986,normal,lazy
11251,2,11251,normal,lazy
60885,2,60885,normal,lazy
59652,2,59652,normal,lazy
76408,2,76408,normal,lazy
18973,2,18973,normal,lazy
47510,2,47510,normal,lazy
11744,2,11744,normal,lazy
12005,2,12005,normal,lazy
9395,2,9395,normal,lazy
55344,2,55344,normal,lazy
14731,2,14731,normal,lazy
71679,2,71679,normal,lazy
25405,2,25405,normal,lazy
33030,2,33030,normal,lazy
58298,2,58298,normal,lazy
50991,2,50991,normal,lazy
61058,2,61058,normal,lazy
20887,2,20887,normal,lazy
6694,2,6694,normal,lazy
13902,2,13902,normal,lazy
44892,2,44892,normal,lazy
51755,2,51755,normal,lazy
78155,2,78155,normal,lazy
39609,2,39609,normal,lazy
20103,2,20103,normal,lazy
17312,2,17312,normal,lazy
9087,2,9087,normal,lazy
54158,2,54158,normal,lazy
41063,2,41063,normal,lazy
51183,2,51183,normal,lazy
68126,2,68126,normal,lazy
33591,2,33591,normal,lazy
12537,2,12537,normal,lazy
82816,2,82816,normal,lazy
42968,2,42968,normal,lazy
40838,2,40838,normal,lazy
5320,2,5320,normal,lazy
24260,2,24260,normal,lazy
54056,2,54056,normal,lazy
69072,2,69072,normal,lazy
23639,2,23639,normal,lazy
20207,2,20207,normal,lazy
15372,2,15372,normal,lazy
65224,2,65224,normal,lazy
37634,2,37634,normal,lazy
16213,2,16213,normal,lazy
52605,2,52605,normal,lazy
4998,2,4998,normal,lazy
65276,2,65276,normal,lazy
41739,2,41739,normal,lazy
20252,2,20252,normal,lazy
55485,2,55485,normal,lazy
43004,2,43004,normal,lazy
1936,2,1936,normal,lazy
38280,2,38280,normal,lazy
64233,2,64233,normal,lazy
74020,2,74020,normal,lazy
6483,2,6483,normal,lazy
41603,2,41603,normal,lazy
34731,2,34731,normal,lazy
21300,2,21300,normal,lazy
27032,2,27032,normal,lazy
37529,2,37529,normal,lazy
8844,2,8844,normal,lazy
25207,2,25207,normal,lazy
6237,2,6237,normal,lazy
78646,2,78646,normal,lazy
44793,2,44793,normal,lazy
46002,2,46002,normal,lazy
69538,2,69538,normal,lazy
35482,2,35482,normal,lazy
55315,2,55315,normal,lazy
23469,2,23469,normal,lazy
7543,2,7543,normal,lazy
57736,2,57736,normal,lazy
4470,2,4470,normal,lazy
31783,2,31783,normal,lazy
37515,2,37515,normal,lazy
7900,2,7900,normal,lazy
4967,2,4967,normal,lazy
29927,2,29927,normal,lazy
69984,2,69984,normal,lazy
11017,2,11017,normal,lazy
38659,2,38659,normal,lazy
17170,2,17170,normal,lazy
73011,2,73011,normal,lazy
35430,2,35430,normal,lazy
59555,2,59555,normal,lazy
39452,2,39452,normal,lazy
76009,2,76009,normal,lazy
72327,2,72327,normal,lazy
26236,2,26236,normal,lazy
66394,2,66394,normal,lazy
68996,2,68996,normal,lazy
43946,2,43946,normal,lazy
59070,2,59070,normal,lazy
37290,2,37290,normal,lazy
1321,2,1321,normal,lazy
66160,2,66160,normal,lazy
47777,2,47777,normal,lazy
59032,2,59032,normal,lazy
69466,2,69466,normal,lazy
874,2,874,normal,lazy
19392,2,19392,normal,lazy
53811,2,53811,normal,lazy
41036,2,41036,normal,lazy
48312,2,48312,normal,lazy
33341,2,33341,normal,lazy
65678,2,65678,normal,lazy
62406,2,62406,normal,lazy
28143,2,28143,normal,lazy
33167,2,33167,normal,lazy
25606,2,25606,normal,lazy
40943,2,40943,normal,lazy
50966,2,50966,normal,lazy
4542,2,4542,normal,lazy
34672,2,34672,normal,lazy
69298,2,69298,normal,lazy
23180,2,23180,normal,lazy
41900,2,41900,normal,lazy
79904,2,79904,normal,lazy
33069,2,33069,normal,lazy
52177,2,52177,normal,lazy
64075,2,64075,normal,lazy
42111,2,42111,normal,lazy
62962,2,62962,normal,lazy
2389,2,2389,normal,lazy
8282,2,8282,normal,lazy
63299,2,63299,normal,lazy
10640,2,10640,normal,lazy
39405,2,39405,normal,lazy
17539,2,17539,normal,lazy
35095,2,35095,normal,lazy
41945,2,41945,normal,lazy
59716,2,59716,normal,lazy
1575,2,1575,normal,lazy
69295,2,69295,normal,lazy
5596,2,5596,normal,lazy
62329,2,62329,normal,lazy
77173,2,77173,normal,lazy
44811,2,44811,normal,lazy
58268,2,58268,normal,lazy
21794,2,21794,normal,lazy
70721,2,70721,normal,lazy
410,2,410,normal,lazy
54093,2,54093,normal,lazy
30748,2,30748,normal,lazy
47699,2,47699,normal,lazy
859,2,859,normal,lazy
41636,2,41636,normal,lazy
64558,2,64558,normal,lazy
59912,2,59912,normal,lazy
81628,2,81628,normal,lazy
47917,2,47917,normal,lazy
52847,2,52847,normal,lazy
2113,2,2113,normal,lazy
68408,2,68408,normal,lazy
24618,2,24618,normal,lazy
13123,2,13123,normal,lazy
10642,2,10642,normal,lazy
75138,2,75138,normal,lazy
46720,2,46720,normal,lazy
62132,2,62132,normal,lazy
32398,2,32398,normal,lazy
35672,2,35672,normal,lazy
65723,2,65723,normal,lazy
53060,2,53060,normal,lazy
55044,2,55044,normal,lazy
48046,2,48046,normal,lazy
41068,2,41068,normal,lazy
42433,2,42433,normal,lazy
12207,2,12207,normal,lazy
21451,2,21451,normal,lazy
7775,2,7775,normal,lazy
55241,2,55241,normal,lazy
46737,2,46737,normal,lazy
14417,2,14417,normal,lazy
59151,2,59151,normal,lazy
70481,2,70481,normal,lazy
60712,2,60712,normal,lazy
29440,2,29440,normal,lazy
23835,2,23835,normal,lazy
39889,2,39889,normal,lazy
9983,2,9983,normal,lazy
19031,2,19031,normal,lazy
37089,2,37089,normal,lazy
61022,2,61022,normal,lazy
41735,2,41735,normal,lazy
3263,2,3263,normal,lazy
36382,2,36382,normal,lazy
76177,2,76177,normal,lazy
30277,2,30277,normal,lazy
39263,2,39263,normal,lazy
18090,2,18090,normal,lazy
41693,2,41693,normal,lazy
5770,2,5770,normal,lazy
43019,2,43019,normal,lazy
73635,2,73635,normal,lazy
36698,2,36698,normal,lazy
2055,2,2055,normal,lazy
19054,2,19054,normal,lazy
19083,2,19083,normal,lazy
20067,2,20067,normal,lazy
62079,2,62079,normal,lazy
27379,2,27379,normal,lazy
68577,2,68577,normal,lazy
50445,2,50445,normal,lazy
2291,2,2291,normal,lazy
21754,2,21754,normal,lazy
59365,2,59365,normal,lazy
352,2,352,normal,lazy
63446,2,63446,normal,lazy
45517,2,45517,normal,lazy
42412,2,42412,normal,lazy
26332,2,26332,normal,lazy
58387,2,58387,normal,lazy
6776,2,6776,normal,lazy
4813,2,4813,normal,lazy
53315,2,53315,normal,lazy
70856,2,70856,normal,lazy
70253,2,70253,normal,lazy
30934,2,30934,normal,lazy
53156,2,53156,normal,lazy
39102,2,39102,normal,lazy
7438,2,7438,normal,lazy
40811,2,40811,normal,lazy
8715,2,8715,normal,lazy
75117,2,75117,normal,lazy
52737,2,52737,normal,lazy
14432,2,14432,normal,lazy
45616,2,45616,normal,lazy
17666,2,17666,normal,lazy
40617,2,40617,normal,lazy
72012,2,72012,normal,lazy
40539,2,40539,normal,lazy
54491,2,54491,normal,lazy
656,2,656,normal,lazy
49600,2,49600,normal,lazy
58964,2,58964,normal,lazy
3801,2,3801,normal,lazy
75002,2,75002,normal,lazy
38250,2,38250,normal,lazy
49459,2,49459,normal,lazy
29219,2,29219,normal,lazy
1386,2,1386,normal,lazy
63337,2,63337,normal,lazy
44154,2,44154,normal,lazy
30029,2,30029,normal,lazy
1466,2,1466,normal,lazy
13107,2,13107,normal,lazy
37677,2,37677,normal,lazy
43706,2,43706,normal,lazy
37244,2,37244,normal,lazy
19014,2,19014,normal,lazy
58693,2,58693,normal,lazy
69469,2,69469,normal,lazy
27115,2,27115,normal,lazy
57402,2,57402,normal,lazy
74801,2,74801,normal,lazy
17184,2,17184,normal,lazy
27081,2,27081,normal,lazy
49623,2,49623,normal,lazy
51888,2,51888,normal,lazy
68238,2,68238,normal,lazy
57218,2,57218,normal,lazy
79104,2,79104,normal,lazy
867,2,867,normal,lazy
74263,2,74263,normal,lazy
16566,2,16566,normal,lazy
4341,2,4341,normal,lazy
69698,2,69698,normal,lazy
68797,2,68797,normal,lazy
49884,2,49884,normal,lazy
803,2,803,normal,lazy
53886,2,53886,normal,lazy
63970,2,63970,normal,lazy
65959,2,65959,normal,lazy
49984,2,49984,normal,lazy
8541,2,8541,normal,lazy
28009,2,28009,normal,lazy
5768,2,5768,normal,lazy
47072,2,47072,normal,lazy
75033,2,75033,normal,lazy
37670,2,37670,normal,lazy
78060,2,78060,normal,lazy
82713,2,82713,normal,lazy
40388,2,40388,normal,lazy
52622,2,52622,normal,lazy
44751,2,44751,normal,lazy
32099,2,32099,normal,lazy
78446,2,78446,normal,lazy
468,2,468,normal,lazy
18398,2,18398,normal,lazy
17197,2,17197,normal,lazy
66626,2,66626,normal,lazy
23546,2,23546,normal,lazy
43343,2,43343,normal,lazy
59078,2,59078,normal,lazy
53914,2,53914,normal,lazy
9563,2,9563,normal,lazy
76092,2,76092,normal,lazy
10530,2,10530,normal,lazy
58050,2,58050,normal,lazy
55525,2,55525,normal,lazy
70137,2,70137,normal,lazy
11382,2,11382,normal,lazy
69802,2,69802,normal,lazy
74351,2,74351,normal,lazy
69452,2,69452,normal,lazy
37156,2,37156,normal,lazy
73149,2,73149,normal,lazy
69614,2,69614,normal,lazy
6771,2,6771,normal,lazy
12978,2,12978,normal,lazy
21745,2,21745,normal,lazy
7180,2,7180,normal,lazy
48011,2,48011,normal,lazy
49803,2,49803,normal,lazy
21531,2,21531,normal,lazy
63007,2,63007,normal,lazy
31163,2,31163,normal,lazy
24322,2,24322,normal,lazy
44306,2,44306,normal,lazy
22635,2,22635,normal,lazy
11144,2,11144,normal,lazy
15299,2,15299,normal,lazy
66095,2,66095,normal,lazy
4880,2,4880,normal,lazy
42310,2,42310,normal,lazy
6467,2,6467,normal,lazy
21925,2,21925,normal,lazy
51013,2,51013,normal,lazy
68152,2,68152,normal,lazy
19842,2,19842,normal,lazy
65712,2,65712,normal,lazy
56364,2,56364,normal,lazy
63434,2,63434,normal,lazy
37654,2,37654,normal,lazy
54177,2,54177,normal,lazy
19457,2,19457,normal,lazy
67778,2,67778,normal,lazy
12860,2,12860,normal,lazy
56668,2,56668,normal,lazy
18349,2,18349,normal,lazy
51440,2,51440,normal,lazy
23684,2,23684,normal,lazy
37689,2,37689,normal,lazy
54197,2,54197,normal,lazy
7804,2,7804,normal,lazy
1618,2,1618,normal,lazy
73714,2,73714,normal,lazy
48196,2,48196,normal,lazy
28248,2,28248,normal,lazy
69996,2,69996,normal,lazy
73134,2,73134,normal,lazy
84233,2,84233,normal,lazy
65509,2,65509,normal,lazy
16774,2,16774,normal,lazy
54848,2,54848,normal,lazy
